"site_id","site_name","lat","lon","state","us_l3code","us_l3name","ag_eco9","huc8","source"
"NRS18_WI_10843","NRS18_WI_10843",45.004101,-91.744881,"Wisconsin","51","North Central Hardwood Forests","UMW","H07050007","NRSA 2018-19"
"NRS18_PA_10036","NRS18_PA_10036",39.876976,-75.302129,"Pennsylvania","63","Middle Atlantic Coastal Plain","CPL","H02040202","NRSA 2018-19"
"NRS18_MI_10019","NRS18_MI_10019",46.336776,-89.678351,"Michigan","50","Northern Lakes and Forests","UMW","H04020101","NRSA 2018-19"
"NRS18_VA_10017","NRS18_VA_10017",36.924798,-79.230079,"Virginia","45","Piedmont","SAP","H03010105","NRSA 2018-19"
"NRS18_NY_10043","NRS18_NY_10043",40.847228,-73.226286,"New York","84","Atlantic Coastal Pine Barrens","CPL","H02030201","NRSA 2018-19"
"NRS18_OH_10016","NRS18_OH_10016",41.121021,-81.519757,"Ohio","61","Erie Drift Plain","NAP","H04110002","NRSA 2018-19"
"NRS18_MT_10090","NRS18_MT_10090",47.616662,-112.681054,"Montana","42","Northwestern Glaciated Plains","NPL","H10030104","NRSA 2018-19"
"NRS18_SD_10042","NRS18_SD_10042",43.615524,-100.69149,"South Dakota","43","Northwestern Great Plains","NPL","H10140203","NRSA 2018-19"
"NRS18_OR_10041","NRS18_OR_10041",45.984514,-119.004127,"Oregon","10","Columbia Plateau","XER","H17070101","NRSA 2018-19"
"NRS18_ID_10009","NRS18_ID_10009",46.134884,-115.959948,"Idaho","15","Northern Rockies","WMT","H17060304","NRSA 2018-19"
"NRS18_MT_10106","NRS18_MT_10106",47.576686,-113.835145,"Montana","41","Canadian Rockies","WMT","H17010211","NRSA 2018-19"
"NRS18_SD_10040","NRS18_SD_10040",44.383596,-102.420592,"South Dakota","43","Northwestern Great Plains","NPL","H10120202","NRSA 2018-19"
"NRS18_DE_10020","NRS18_DE_10020",39.772,-75.57882,"Delaware","64","Northern Piedmont","SAP","H02040205","NRSA 2018-19"
"NRS18_TX_10599","NRS18_TX_10599",29.2368,-95.797546,"Texas","34","Western Gulf Coastal Plain","CPL","H12090401","NRSA 2018-19"
"NRS18_OK_10055","NRS18_OK_10055",35.002525,-97.854499,"Oklahoma","27","Central Great Plains","SPL","H11130302","NRSA 2018-19"
"NRS18_CT_10011","NRS18_CT_10011",41.656262,-72.625969,"Connecticut","59","Northeastern Coastal Zone","NAP","H01080205","NRSA 2018-19"
"NRS18_FL_10021","NRS18_FL_10021",30.969819,-86.993589,"Florida","65","Southeastern Plains","CPL","H03140104","NRSA 2018-19"
"NRS18_PA_10041","NRS18_PA_10041",39.922033,-75.211258,"Pennsylvania","63","Middle Atlantic Coastal Plain","CPL","H02040203","NRSA 2018-19"
"NRS18_MS_10004","NRS18_MS_10004",31.059888,-88.888203,"Mississippi","65","Southeastern Plains","CPL","H03170006","NRSA 2018-19"
"NRS18_VA_10007","NRS18_VA_10007",36.876453,-79.067758,"Virginia","45","Piedmont","SAP","H03010105","NRSA 2018-19"
"NRS18_MI_10045","NRS18_MI_10045",46.572761,-88.994551,"Michigan","50","Northern Lakes and Forests","UMW","H04020102","NRSA 2018-19"
"NRS18_MS_10019","NRS18_MS_10019",31.470378,-89.72313,"Mississippi","65","Southeastern Plains","CPL","H03180003","NRSA 2018-19"
"NRS18_WI_10850","NRS18_WI_10850",44.749059,-91.056992,"Wisconsin","51","North Central Hardwood Forests","UMW","H07050006","NRSA 2018-19"
"NRS18_NC_10003","NRS18_NC_10003",35.060566,-84.024523,"North Carolina","66","Blue Ridge","SAP","H06020002","NRSA 2018-19"
"NRS18_MT_10023","NRS18_MT_10023",47.909485,-113.870695,"Montana","15","Northern Rockies","WMT","H17010211","NRSA 2018-19"
"NRS18_SD_11894","NRS18_SD_11894",43.6865,-99.927194,"South Dakota","43","Northwestern Great Plains","NPL","H10140204","NRSA 2018-19"
"NRS18_NY_10402","NRS18_NY_10402",41.613019,-74.10549,"New York","67","Ridge and Valley","SAP","H02020008","NRSA 2018-19"
"NRS18_CO_RF017","NRS18_CO_RF017",40.04369,-105.73147,"Colorado","21","Southern Rockies","WMT","H14010001","NRSA 2018-19"
"NRS18_CO_RF011","NRS18_CO_RF011",39.83637,-106.31516,"Colorado","21","Southern Rockies","WMT","H14010002","NRSA 2018-19"
"NRS18_PA_10025","NRS18_PA_10025",39.804944,-79.325612,"Pennsylvania","69","Central Appalachians","SAP","H05020006","NRSA 2018-19"
"NRS18_ID_10027","NRS18_ID_10027",46.244179,-116.040501,"Idaho","15","Northern Rockies","WMT","H17060306","NRSA 2018-19"
"NRS18_NV_10405","NRS18_NV_10405",39.111266,-119.830935,"Nevada","5","Sierra Nevada","WMT","H16050201","NRSA 2018-19"
"NRS18_NV_10936","NRS18_NV_10936",38.863411,-119.115026,"Nevada","13","Central Basin and Range","XER","H16050301","NRSA 2018-19"
"NRS18_MD_10006","NRS18_MD_10006",39.447324,-78.976421,"Maryland","67","Ridge and Valley","SAP","H02070002","NRSA 2018-19"
"NRS18_MN_10065","NRS18_MN_10065",45.542415,-93.400501,"Minnesota","51","North Central Hardwood Forests","UMW","H07010207","NRSA 2018-19"
"NRS18_CT_10005","NRS18_CT_10005",41.540588,-72.551258,"Connecticut","59","Northeastern Coastal Zone","NAP","H01080205","NRSA 2018-19"
"NRS18_OR_10029","NRS18_OR_10029",45.966182,-118.029562,"Oregon","11","Blue Mountains","WMT","H17070102","NRSA 2018-19"
"NRS18_OR_10055","NRS18_OR_10055",45.872032,-117.926191,"Oregon","11","Blue Mountains","WMT","H17060106","NRSA 2018-19"
"NRS18_NE_10045","NRS18_NE_10045",42.716382,-97.912904,"Nebraska","47","Western Corn Belt Plains","TPL","H10170101","NRSA 2018-19"
"NRS18_FL_10020","NRS18_FL_10020",30.778007,-87.30596,"Florida","65","Southeastern Plains","CPL","H03140305","NRSA 2018-19"
"NRS18_MT_10015","NRS18_MT_10015",48.077465,-114.018718,"Montana","15","Northern Rockies","WMT","H17010211","NRSA 2018-19"
"NRS18_ID_10120","NRS18_ID_10120",45.106086,-113.646405,"Idaho","17","Middle Rockies","WMT","H17060204","NRSA 2018-19"
"NRS18_ID_10006","NRS18_ID_10006",44.844037,-113.816677,"Idaho","17","Middle Rockies","WMT","H17060204","NRSA 2018-19"
"NRS18_IN_10028","NRS18_IN_10028",38.76252,-86.043193,"Indiana","55","Eastern Corn Belt Plains","TPL","H05120207","NRSA 2018-19"
"NRS18_WI_10548","NRS18_WI_10548",44.962626,-90.865131,"Wisconsin","51","North Central Hardwood Forests","UMW","H07050006","NRSA 2018-19"
"NRS18_TX_10504","NRS18_TX_10504",29.95585,-95.71174,"Texas","34","Western Gulf Coastal Plain","CPL","H12040102","NRSA 2018-19"
"NRS18_CT_10007","NRS18_CT_10007",41.484847,-72.50888,"Connecticut","59","Northeastern Coastal Zone","NAP","H01080205","NRSA 2018-19"
"NRS18_MS_10005","NRS18_MS_10005",31.000266,-91.039497,"Mississippi","74","Mississippi Valley Loess Plains","CPL","H08070202","NRSA 2018-19"
"NRS18_NE_10983","NRS18_NE_10983",42.605369,-98.033941,"Nebraska","42","Northwestern Glaciated Plains","NPL","H10150007","NRSA 2018-19"
"NRS18_ND_10377","NRS18_ND_10377",46.72341,-102.817184,"North Dakota","43","Northwestern Great Plains","NPL","H10130202","NRSA 2018-19"
"NRS18_MA_10010","NRS18_MA_10010",42.351764,-72.626335,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01080201","NRSA 2018-19"
"NRS18_MT_10037","NRS18_MT_10037",46.708542,-104.233965,"Montana","43","Northwestern Great Plains","NPL","H10110204","NRSA 2018-19"
"NRS18_SD_11908","NRS18_SD_11908",44.731808,-101.152944,"South Dakota","43","Northwestern Great Plains","NPL","H10130105","NRSA 2018-19"
"NRS18_MT_10096","NRS18_MT_10096",48.603004,-113.852912,"Montana","41","Canadian Rockies","WMT","H17010207","NRSA 2018-19"
"NRS18_MT_10274","NRS18_MT_10274",48.174184,-113.879073,"Montana","41","Canadian Rockies","WMT","H17010209","NRSA 2018-19"
"NRS18_MA_10631","NRS18_MA_10631",42.350017,-72.63623,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01080201","NRSA 2018-19"
"NRS18_NE_11133","NRS18_NE_11133",40.501014,-100.31959,"Nebraska","27","Central Great Plains","SPL","H10250008","NRSA 2018-19"
"NRS18_WI_10009","NRS18_WI_10009",42.531365,-90.641182,"Wisconsin","52","Driftless Area","UMW","H07060005","NRSA 2018-19"
"NRS18_SD_11910","NRS18_SD_11910",43.743261,-99.558033,"South Dakota","43","Northwestern Great Plains","NPL","H10140204","NRSA 2018-19"
"NRS18_OK_10011","NRS18_OK_10011",35.086715,-98.168882,"Oklahoma","29","Cross Timbers","SPL","H11130302","NRSA 2018-19"
"NRS18_MS_10018","NRS18_MS_10018",30.867436,-88.921981,"Mississippi","65","Southeastern Plains","CPL","H03170007","NRSA 2018-19"
"NRS18_MT_10051","NRS18_MT_10051",46.885436,-104.955216,"Montana","43","Northwestern Great Plains","NPL","H10100004","NRSA 2018-19"
"NRS18_MT_10022","NRS18_MT_10022",46.867836,-104.995203,"Montana","43","Northwestern Great Plains","NPL","H10100004","NRSA 2018-19"
"NRS18_KS_10018","NRS18_KS_10018",37.071854,-97.508496,"Kansas","27","Central Great Plains","SPL","H11060005","NRSA 2018-19"
"NRS18_MT_10001","NRS18_MT_10001",48.005046,-116.001673,"Montana","15","Northern Rockies","WMT","H17010213","NRSA 2018-19"
"NRS18_IA_10008","NRS18_IA_10008",42.202,-90.332306,"Iowa","52","Driftless Area","UMW","H07060005","NRSA 2018-19"
"NRS18_WI_10011","NRS18_WI_10011",43.827448,-91.271929,"Wisconsin","52","Driftless Area","UMW","H07040006","NRSA 2018-19"
"NRS18_NY_10272","NRS18_NY_10272",42.803125,-77.060171,"New York","83","Eastern Great Lakes Lowlands","NAP","H04140201","NRSA 2018-19"
"NRS18_NE_RF001","NRS18_NE_RF001",42.698189,-103.567986,"Nebraska","25","High Plains","SPL","H10140201","NRSA 2018-19"
"NRS18_NE_10033","NRS18_NE_10033",40.808081,-97.433499,"Nebraska","27","Central Great Plains","SPL","H10270203","NRSA 2018-19"
"NRS18_MA_10004","NRS18_MA_10004",42.578363,-72.569575,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01080201","NRSA 2018-19"
"NRS18_TX_10033","NRS18_TX_10033",32.297229,-94.490818,"Texas","35","South Central Plains","CPL","H12010002","NRSA 2018-19"
"NRS18_MT_10044","NRS18_MT_10044",46.064352,-105.068245,"Montana","43","Northwestern Great Plains","NPL","H10090209","NRSA 2018-19"
"NRS18_SD_10002","NRS18_SD_10002",42.854201,-97.280158,"South Dakota","47","Western Corn Belt Plains","TPL","H10170101","NRSA 2018-19"
"NRS18_NH_10018","NRS18_NH_10018",43.517319,-72.369647,"New Hampshire","58","Northeastern Highlands","NAP","H01080106","NRSA 2018-19"
"NRS18_WV_10180","NRS18_WV_10180",39.263244,-79.262347,"West Virginia","69","Central Appalachians","SAP","H02070002","NRSA 2018-19"
"NRS18_DE_10021","NRS18_DE_10021",39.806135,-75.465405,"Delaware","64","Northern Piedmont","SAP","H02040202","NRSA 2018-19"
"NRS18_SD_12194","NRS18_SD_12194",43.949618,-98.033155,"South Dakota","46","Northern Glaciated Plains","TPL","H10160011","NRSA 2018-19"
"NRS18_MT_10049","NRS18_MT_10049",47.539799,-115.079727,"Montana","15","Northern Rockies","WMT","H17010213","NRSA 2018-19"
"NRS18_MT_10117","NRS18_MT_10117",47.34634,-114.723944,"Montana","15","Northern Rockies","WMT","H17010212","NRSA 2018-19"
"NRS18_NE_RF002","NRS18_NE_RF002",42.767236,-103.927531,"Nebraska","25","High Plains","SPL","H10120108","NRSA 2018-19"
"NRS18_WI_10846","NRS18_WI_10846",44.088406,-91.170134,"Wisconsin","52","Driftless Area","UMW","H07040007","NRSA 2018-19"
"NRS18_NV_10022","NRS18_NV_10022",38.898762,-119.712698,"Nevada","13","Central Basin and Range","XER","H16050201","NRSA 2018-19"
"NRS18_WI_RF003","NRS18_WI_RF003",46.608309,-90.700936,"Wisconsin","50","Northern Lakes and Forests","UMW","H04010302","NRSA 2018-19"
"NRS18_VA_RF014","NRS18_VA_RF014",37.9151,-77.3002,"Virginia","65","Southeastern Plains","CPL","H02080105","NRSA 2018-19"
"NRS18_GA_10018","NRS18_GA_10018",34.121886,-84.810182,"Georgia","67","Ridge and Valley","SAP","H03150104","NRSA 2018-19"
"NRS18_MT_10064","NRS18_MT_10064",46.129603,-105.149038,"Montana","43","Northwestern Great Plains","NPL","H10090209","NRSA 2018-19"
"NRS18_KY_10031","NRS18_KY_10031",37.048831,-89.175164,"Kentucky","73","Mississippi Alluvial Plain","CPL","H05140206","NRSA 2018-19"
"NRS18_MA_10002","NRS18_MA_10002",41.961788,-70.919785,"Massachusetts","59","Northeastern Coastal Zone","NAP","H01090004","NRSA 2018-19"
"NRS18_SD_10001","NRS18_SD_10001",43.905493,-96.484975,"South Dakota","47","Western Corn Belt Plains","TPL","H10170203","NRSA 2018-19"
"NRS18_ID_10110","NRS18_ID_10110",47.231014,-116.273093,"Idaho","15","Northern Rockies","WMT","H17010304","NRSA 2018-19"
"NRS18_UT_10018","NRS18_UT_10018",39.209587,-110.073218,"Utah","20","Colorado Plateaus","XER","H14060005","NRSA 2018-19"
"NRS18_ID_10547","NRS18_ID_10547",46.045826,-115.864518,"Idaho","10","Columbia Plateau","XER","H17060304","NRSA 2018-19"
"NRS18_KY_10009","NRS18_KY_10009",37.470396,-88.096422,"Kentucky","72","Interior River Valleys and Hills","TPL","H05140203","NRSA 2018-19"
"NRS18_VA_10020","NRS18_VA_10020",38.190406,-77.652477,"Virginia","45","Piedmont","SAP","H02080105","NRSA 2018-19"
"NRS18_GA_10950","NRS18_GA_10950",31.308051,-84.337099,"Georgia","65","Southeastern Plains","CPL","H03130008","NRSA 2018-19"
"NRS18_MT_10002","NRS18_MT_10002",47.066365,-114.769854,"Montana","15","Northern Rockies","WMT","H17010204","NRSA 2018-19"
"NRS18_IL_11715","NRS18_IL_11715",42.260876,-90.273007,"Illinois","52","Driftless Area","UMW","H07060005","NRSA 2018-19"
"NRS18_ME_10020","NRS18_ME_10020",44.266098,-69.053988,"Maine","82","Acadian Plains and Hills","NAP","H01050002","NRSA 2018-19"
"NRS18_WI_11141","NRS18_WI_11141",43.179323,-90.634187,"Wisconsin","52","Driftless Area","UMW","H07070005","NRSA 2018-19"
"NRS18_MS_10031","NRS18_MS_10031",34.219369,-90.780675,"Mississippi","73","Mississippi Alluvial Plain","CPL","H08020100","NRSA 2018-19"
"NRS18_MT_10043","NRS18_MT_10043",46.895056,-113.814757,"Montana","17","Middle Rockies","WMT","H17010203","NRSA 2018-19"
"NRS18_MT_11621","NRS18_MT_11621",46.872099,-114.08173,"Montana","17","Middle Rockies","WMT","H17010204","NRSA 2018-19"
"NRS18_NY_10040","NRS18_NY_10040",42.69165,-73.708843,"New York","59","Northeastern Coastal Zone","NAP","H02020006","NRSA 2018-19"
"NRS18_WI_10013","NRS18_WI_10013",46.416419,-90.741162,"Wisconsin","50","Northern Lakes and Forests","UMW","H04010302","NRSA 2018-19"
"NRS18_IA_10507","NRS18_IA_10507",43.462236,-91.419078,"Iowa","52","Driftless Area","UMW","H07060002","NRSA 2018-19"
"NRS18_MT_10018","NRS18_MT_10018",46.359631,-105.814048,"Montana","43","Northwestern Great Plains","NPL","H10090102","NRSA 2018-19"
"NRS18_ND_10029","NRS18_ND_10029",47.234799,-103.764074,"North Dakota","43","Northwestern Great Plains","NPL","H10110204","NRSA 2018-19"
"NRS18_ME_10015","NRS18_ME_10015",44.640174,-69.592743,"Maine","82","Acadian Plains and Hills","NAP","H01030003","NRSA 2018-19"
"NRS18_MS_10015","NRS18_MS_10015",34.666841,-90.219984,"Mississippi","73","Mississippi Alluvial Plain","CPL","H08030204","NRSA 2018-19"
"NRS18_NY_10042","NRS18_NY_10042",43.47235,-73.840344,"New York","58","Northeastern Highlands","NAP","H02020001","NRSA 2018-19"
"NRS18_ME_10493","NRS18_ME_10493",44.738719,-69.763802,"Maine","82","Acadian Plains and Hills","NAP","H01030003","NRSA 2018-19"
"NRS18_IN_10649","NRS18_IN_10649",38.814783,-85.528073,"Indiana","55","Eastern Corn Belt Plains","TPL","H05120207","NRSA 2018-19"
"NRS18_SD_11294","NRS18_SD_11294",44.693569,-103.739844,"South Dakota","43","Northwestern Great Plains","NPL","H10120202","NRSA 2018-19"
"NRS18_MT_10032","NRS18_MT_10032",46.405864,-112.370398,"Montana","17","Middle Rockies","WMT","H17010201","NRSA 2018-19"
"NRS18_NY_10016","NRS18_NY_10016",42.474129,-73.787016,"New York","59","Northeastern Coastal Zone","NAP","H02020006","NRSA 2018-19"
"NRS18_ME_10014","NRS18_ME_10014",44.821333,-68.70377,"Maine","82","Acadian Plains and Hills","NAP","H01020005","NRSA 2018-19"
"NRS18_KS_10141","NRS18_KS_10141",37.022379,-94.621197,"Kansas","39","Ozark Highlands","SAP","H11070207","NRSA 2018-19"
"NRS18_IN_10040","NRS18_IN_10040",38.089046,-87.932635,"Indiana","72","Interior River Valleys and Hills","TPL","H05120113","NRSA 2018-19"
"NRS18_MT_10112","NRS18_MT_10112",46.608984,-111.076168,"Montana","43","Northwestern Great Plains","NPL","H10030103","NRSA 2018-19"
"NRS18_MT_10027","NRS18_MT_10027",46.594225,-111.044419,"Montana","43","Northwestern Great Plains","NPL","H10030103","NRSA 2018-19"
"NRS18_DE_10018","NRS18_DE_10018",39.692247,-75.734231,"Delaware","64","Northern Piedmont","SAP","H02040205","NRSA 2018-19"
"NRS18_NH_10035","NRS18_NH_10035",43.903152,-71.985283,"New Hampshire","58","Northeastern Highlands","NAP","H01070001","NRSA 2018-19"
"NRS18_VA_10019","NRS18_VA_10019",37.798516,-79.775528,"Virginia","67","Ridge and Valley","SAP","H02080201","NRSA 2018-19"
"NRS18_OK_10013","NRS18_OK_10013",34.222083,-96.706883,"Oklahoma","29","Cross Timbers","SPL","H11130304","NRSA 2018-19"
"NRS18_OK_10010","NRS18_OK_10010",35.807585,-95.398103,"Oklahoma","40","Central Irregular Plains","TPL","H11110101","NRSA 2018-19"
"NRS18_IN_10019","NRS18_IN_10019",37.927973,-87.21043,"Indiana","72","Interior River Valleys and Hills","TPL","H05140201","NRSA 2018-19"
"NRS18_NY_10707","NRS18_NY_10707",41.982573,-74.007772,"New York","60","Northern Allegheny Plateau","NAP","H02020006","NRSA 2018-19"
"NRS18_SC_RF002","NRS18_SC_RF002",34.43195,-81.410234,"South Carolina","45","Piedmont","SAP","H03050106","NRSA 2018-19"
"NRS18_NE_10059","NRS18_NE_10059",41.939329,-96.144723,"Nebraska","47","Western Corn Belt Plains","TPL","H10230001","NRSA 2018-19"
"NRS18_MO_RF003","NRS18_MO_RF003",37.334444,-91.476111,"Missouri","39","Ozark Highlands","SAP","H11010008","NRSA 2018-19"
"NRS18_SD_11446","NRS18_SD_11446",43.087998,-101.178688,"South Dakota","44","Nebraska Sand Hills","SPL","H10140203","NRSA 2018-19"
"NRS18_SD_10959","NRS18_SD_10959",43.361561,-101.693713,"South Dakota","25","High Plains","SPL","H10140202","NRSA 2018-19"
"NRS18_ME_10026","NRS18_ME_10026",44.593585,-68.72522,"Maine","82","Acadian Plains and Hills","NAP","H01020005","NRSA 2018-19"
"NRS18_SD_10020","NRS18_SD_10020",44.66904,-103.356063,"South Dakota","43","Northwestern Great Plains","NPL","H10120202","NRSA 2018-19"
"NRS18_OR_10012","NRS18_OR_10012",42.41324,-123.157974,"Oregon","78","Klamath Mountains/California High North Coast Range","WMT","H17100308","NRSA 2018-19"
"NRS18_MO_RF005","NRS18_MO_RF005",36.792402,-91.331138,"Missouri","39","Ozark Highlands","SAP","H11010011","NRSA 2018-19"
"NRS18_ND_10009","NRS18_ND_10009",46.22149,-101.502546,"North Dakota","43","Northwestern Great Plains","NPL","H10130204","NRSA 2018-19"
"NRS18_WI_10694","NRS18_WI_10694",43.025233,-88.854485,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090001","NRSA 2018-19"
"NRS18_SC_RF003","NRS18_SC_RF003",34.17106,-81.771542,"South Carolina","45","Piedmont","SAP","H03050109","NRSA 2018-19"
"NRS18_NE_11433","NRS18_NE_11433",42.976304,-98.487845,"Nebraska","42","Northwestern Glaciated Plains","NPL","H10170101","NRSA 2018-19"
"NRS18_VA_RF015","NRS18_VA_RF015",37.95882,-79.6971,"Virginia","67","Ridge and Valley","SAP","H02080201","NRSA 2018-19"
"NRS18_MO_RF004","NRS18_MO_RF004",37.050222,-91.67655,"Missouri","39","Ozark Highlands","SAP","H11010008","NRSA 2018-19"
"NRS18_ND_10043","NRS18_ND_10043",46.392739,-100.84377,"North Dakota","43","Northwestern Great Plains","NPL","H10130206","NRSA 2018-19"
"NRS18_IN_10012","NRS18_IN_10012",39.70522,-87.078816,"Indiana","72","Interior River Valleys and Hills","TPL","H05120108","NRSA 2018-19"
"NRS18_FL_10334","NRS18_FL_10334",30.708921,-86.835671,"Florida","65","Southeastern Plains","CPL","H03140104","NRSA 2018-19"
"NRS18_NC_10155","NRS18_NC_10155",35.354528,-79.057846,"North Carolina","65","Southeastern Plains","CPL","H03030004","NRSA 2018-19"
"NRS18_DE_10007","NRS18_DE_10007",39.810914,-75.567146,"Delaware","64","Northern Piedmont","SAP","H02040205","NRSA 2018-19"
"NRS18_MI_10011","NRS18_MI_10011",42.823159,-84.938781,"Michigan","56","Southern Michigan/Northern Indiana Drift Plains","UMW","H04050004","NRSA 2018-19"
"NRS18_WI_10071","NRS18_WI_10071",42.896867,-88.895423,"Wisconsin","53","Southeastern Wisconsin Till Plains","TPL","H07090002","NRSA 2018-19"
"NRS18_NE_10014","NRS18_NE_10014",40.017245,-95.331548,"Nebraska","47","Western Corn Belt Plains","TPL","H10240005","NRSA 2018-19"
"NRS18_VA_RF003","NRS18_VA_RF003",37.9393,-79.9527,"Virginia","67","Ridge and Valley","SAP","H02080201","NRSA 2018-19"
"NRS18_IN_10650","NRS18_IN_10650",40.2755,-86.880289,"Indiana","55","Eastern Corn Belt Plains","TPL","H05120108","NRSA 2018-19"
"NRS18_ME_10007","NRS18_ME_10007",45.898666,-68.614116,"Maine","82","Acadian Plains and Hills","NAP","H01020002","NRSA 2018-19"
"NRS18_KY_10952","NRS18_KY_10952",36.928275,-89.062582,"Kentucky","74","Mississippi Valley Loess Plains","CPL","H08010201","NRSA 2018-19"
"NRS18_MT_10071","NRS18_MT_10071",47.799551,-109.018237,"Montana","43","Northwestern Great Plains","NPL","H10040101","NRSA 2018-19"
"NRS18_KY_10030","NRS18_KY_10030",36.981503,-88.532627,"Kentucky","72","Interior River Valleys and Hills","TPL","H06040006","NRSA 2018-19"
"NRS18_ND_10039","NRS18_ND_10039",46.126445,-101.341081,"North Dakota","43","Northwestern Great Plains","NPL","H10130204","NRSA 2018-19"
