cycle,source_dataset,indicator,database_style_key,epa_short_name,epa_label_description,boatable_label,wadeable_label,sample_or_record_type,units,legal_values_format,range_low,range_high,metadata_name_column,convenience_prefix
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_DATE_RECEIVED,ANC_DATE_RECEIVED,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_HOLDING_TIME,ANC_HOLDING_TIME,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_LAB_SAMPLE_ID,ANC_LAB_SAMPLE_ID,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_MDL,ANC_MDL,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_NARS_FLAG,ANC_NARS_FLAG,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_QA_FLAG,ANC_QA_FLAG,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_RESULT,ANC_RESULT,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_RL,ANC_RL,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_SAMPLE_ID,ANC_SAMPLE_ID,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_ANC_SHIP_FLAG,ANC_SHIP_FLAG,Acid Neutralizing Capacity - UEQ/L for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_DATE_ANALYZED,CALCIUM_DATE_ANALYZED,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_DATE_FILTERED,CALCIUM_DATE_FILTERED,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_DATE_PROCESSED,CALCIUM_DATE_PROCESSED,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_DATE_RECEIVED,CALCIUM_DATE_RECEIVED,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_HOLDING_TIME,CALCIUM_HOLDING_TIME,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_LAB_SAMPLE_ID,CALCIUM_LAB_SAMPLE_ID,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_MDL,CALCIUM_MDL,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_NARS_FLAG,CALCIUM_NARS_FLAG,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_QA_FLAG,CALCIUM_QA_FLAG,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_RESULT,CALCIUM_RESULT,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_RL,CALCIUM_RL,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_SAMPLE_ID,CALCIUM_SAMPLE_ID,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CALCIUM_SHIP_FLAG,CALCIUM_SHIP_FLAG,Calcium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_DATE_ANALYZED,CHLORIDE_DATE_ANALYZED,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_DATE_FILTERED,CHLORIDE_DATE_FILTERED,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_DATE_PROCESSED,CHLORIDE_DATE_PROCESSED,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_DATE_RECEIVED,CHLORIDE_DATE_RECEIVED,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_HOLDING_TIME,CHLORIDE_HOLDING_TIME,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_LAB_SAMPLE_ID,CHLORIDE_LAB_SAMPLE_ID,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_LRL,CHLORIDE_LRL,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_MDL,CHLORIDE_MDL,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_NARS_FLAG,CHLORIDE_NARS_FLAG,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_QA_FLAG,CHLORIDE_QA_FLAG,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_RESULT,CHLORIDE_RESULT,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_RL,CHLORIDE_RL,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_SAMPLE_ID,CHLORIDE_SAMPLE_ID,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_CHLORIDE_SHIP_FLAG,CHLORIDE_SHIP_FLAG,Chloride ion for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_DATE_ANALYZED,COLOR_DATE_ANALYZED,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_DATE_FILTERED,COLOR_DATE_FILTERED,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_DATE_PROCESSED,COLOR_DATE_PROCESSED,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_DATE_RECEIVED,COLOR_DATE_RECEIVED,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_HOLDING_TIME,COLOR_HOLDING_TIME,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_LAB_SAMPLE_ID,COLOR_LAB_SAMPLE_ID,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_MDL,COLOR_MDL,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_NARS_FLAG,COLOR_NARS_FLAG,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_QA_FLAG,COLOR_QA_FLAG,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_RESULT,COLOR_RESULT,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_RL,COLOR_RL,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_SAMPLE_ID,COLOR_SAMPLE_ID,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COLOR_SHIP_FLAG,COLOR_SHIP_FLAG,Color for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_DATE_ANALYZED,COND_DATE_ANALYZED,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_DATE_FILTERED,COND_DATE_FILTERED,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_DATE_PROCESSED,COND_DATE_PROCESSED,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_DATE_RECEIVED,COND_DATE_RECEIVED,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_HOLDING_TIME,COND_HOLDING_TIME,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_LAB_SAMPLE_ID,COND_LAB_SAMPLE_ID,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_MDL,COND_MDL,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_NARS_FLAG,COND_NARS_FLAG,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_QA_FLAG,COND_QA_FLAG,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_RESULT,COND_RESULT,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_RL,COND_RL,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_SAMPLE_ID,COND_SAMPLE_ID,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_COND_SHIP_FLAG,COND_SHIP_FLAG,Conductivity for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_DATE_ANALYZED,DOC_DATE_ANALYZED,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_DATE_FILTERED,DOC_DATE_FILTERED,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_DATE_PROCESSED,DOC_DATE_PROCESSED,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_DATE_RECEIVED,DOC_DATE_RECEIVED,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_HOLDING_TIME,DOC_HOLDING_TIME,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_LAB_SAMPLE_ID,DOC_LAB_SAMPLE_ID,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_LRL,DOC_LRL,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_MDL,DOC_MDL,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_NARS_FLAG,DOC_NARS_FLAG,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_QA_FLAG,DOC_QA_FLAG,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_RESULT,DOC_RESULT,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_RL,DOC_RL,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_SAMPLE_ID,DOC_SAMPLE_ID,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_DOC_SHIP_FLAG,DOC_SHIP_FLAG,Dissolved Organic Carbon for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DATE_ANALYZED,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_DATE_FILTERED,MAGNESIUM_DATE_FILTERED,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_DATE_PROCESSED,MAGNESIUM_DATE_PROCESSED,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_DATE_RECEIVED,MAGNESIUM_DATE_RECEIVED,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_HOLDING_TIME,MAGNESIUM_HOLDING_TIME,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_LAB_SAMPLE_ID,MAGNESIUM_LAB_SAMPLE_ID,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_MDL,MAGNESIUM_MDL,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_NARS_FLAG,MAGNESIUM_NARS_FLAG,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_QA_FLAG,MAGNESIUM_QA_FLAG,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_RESULT,MAGNESIUM_RESULT,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_RL,MAGNESIUM_RL,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_SAMPLE_ID,MAGNESIUM_SAMPLE_ID,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_MAGNESIUM_SHIP_FLAG,MAGNESIUM_SHIP_FLAG,Magnesium for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_DATE_ANALYZED,NITRATE_N_DATE_ANALYZED,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_DATE_FILTERED,NITRATE_N_DATE_FILTERED,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_DATE_PROCESSED,NITRATE_N_DATE_PROCESSED,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_DATE_RECEIVED,NITRATE_N_DATE_RECEIVED,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_HOLDING_TIME,NITRATE_N_HOLDING_TIME,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_LAB_SAMPLE_ID,NITRATE_N_LAB_SAMPLE_ID,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_LRL,NITRATE_N_LRL,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_MDL,NITRATE_N_MDL,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_NARS_FLAG,NITRATE_N_NARS_FLAG,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_QA_FLAG,NITRATE_N_QA_FLAG,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_RESULT,NITRATE_N_RESULT,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_RL,NITRATE_N_RL,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_SAMPLE_ID,NITRATE_N_SAMPLE_ID,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_N_SHIP_FLAG,NITRATE_N_SHIP_FLAG,Nitrate as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_DATE_ANALYZED,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_DATE_FILTERED,NITRATE_NITRITE_N_DATE_FILTERED,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_DATE_PROCESSED,NITRATE_NITRITE_N_DATE_PROCESSED,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_DATE_RECEIVED,NITRATE_NITRITE_N_DATE_RECEIVED,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_HOLDING_TIME,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_LAB_SAMPLE_ID,NITRATE_NITRITE_N_LAB_SAMPLE_ID,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_MDL,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_NARS_FLAG,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_QA_FLAG,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RESULT,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_RL,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRATE_NITRITE_N_SAMPLE_ID,NITRATE_NITRITE_N_SAMPLE_ID,Nitrate + Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_DATE_ANALYZED,NITRITE_N_DATE_ANALYZED,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_HOLDING_TIME,NITRITE_N_HOLDING_TIME,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_LAB_SAMPLE_ID,NITRITE_N_LAB_SAMPLE_ID,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_LRL,NITRITE_N_LRL,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_MDL,NITRITE_N_MDL,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_QA_FLAG,NITRITE_N_QA_FLAG,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_RESULT,NITRITE_N_RESULT,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_SAMPLE_ID,NITRITE_N_SAMPLE_ID,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NITRITE_N_SHIP_FLAG,NITRITE_N_SHIP_FLAG,Nitrite as N for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_DATE_ANALYZED,NTL_DATE_ANALYZED,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_DATE_FILTERED,NTL_DATE_FILTERED,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_DATE_PROCESSED,NTL_DATE_PROCESSED,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_DATE_RECEIVED,NTL_DATE_RECEIVED,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_HOLDING_TIME,NTL_HOLDING_TIME,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_LAB_SAMPLE_ID,NTL_LAB_SAMPLE_ID,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_LRL,NTL_LRL,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_MDL,NTL_MDL,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_NARS_FLAG,NTL_NARS_FLAG,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_QA_FLAG,NTL_QA_FLAG,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_RESULT,NTL_RESULT,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_RL,NTL_RL,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_SAMPLE_ID,NTL_SAMPLE_ID,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_NTL_SHIP_FLAG,NTL_SHIP_FLAG,Total Nitrogen for NA,,,CHEM,,,,,VARIABLE,waterchem
1314,NRSA 1314 Water Chemistry,Water Chemistry,waterchem_PH_DATE_ANALYZED,PH_DATE_ANALYZED,pH for NA,,,CHEM,,,,,VARIABLE,waterchem
